"FractTime	CH4 ppm (SO)	CH4 ppm (Contros)	Evap Losses	CH4 ppm (SO)-evap	CH4 ppm (Contros)-evap"
"-0.0016643888888889	4.49941878985087	7.07695999999885	0	4.49941878985087	7.07695999999885"
"-0.00165238888888888	4.46316542858258	7.19215999999973	0	4.46316542858258	7.19215999999973"
"-0.00164038888888887	4.47179704501463	7.0083199999997	0	4.47179704501463	7.0083199999997"
"-0.00162938888888889	4.43813422249129	7.18175999999885	0	4.43813422249129	7.18175999999885"
"-0.00161738888888888	4.45971280585366	7.01088000000049	0	4.45971280585366	7.01088000000049"
"-0.00160638888888889	4.44072362439303	7.1791999999998	0	4.44072362439303	7.1791999999998"
"-0.00159438888888888	4.50200837313658	7.2	0	4.50200837313658	7.2"
"-0.0015833888888889	4.45971280585366	7.46495999999851	0	4.45971280585366	7.46495999999851"
"-0.00157138888888889	4.45626019674982	7.31600000000015	0	4.45626019674982	7.31600000000015"
"-0.00155938888888887	4.46661806493658	7.01295999999897	0	4.46661806493658	7.01295999999897"
"-0.00154838888888889	4.44935501941742	7.09071999999962	0	4.44935501941742	7.09071999999962"
"-0.00153638888888888	4.44849187608293	6.91120000000011	0	4.44849187608293	6.91120000000011"
"-0.00152538888888889	4.48992371670732	7.07888000000018	0	4.48992371670732	7.07888000000018"
"-0.00151338888888888	4.468344388223	7.1	0	4.468344388223	7.1"
"-0.0015023888888889	4.46402858639373	7.1	0	4.46402858639373	7.1"
"-0.00149038888888889	4.45108130864111	7.00815999999989	0	4.45108130864111	7.00815999999989"
"-0.00147838888888888	4.46661806493658	6.90448000000038	0	4.46661806493658	6.90448000000038"
"-0.00146738888888889	4.47352337851986	6.99055999999972	0	4.47352337851986	6.99055999999972"
"-0.00145538888888888	4.48474462933171	6.81151999999973	0	4.48474462933171	6.81151999999973"
"-0.0014443888888889	4.48647098838397	6.97855999999885	0	4.48647098838397	6.97855999999885"
"-0.00143238888888889	4.49251327189129	7.37183999999896	0	4.49251327189129	7.37183999999896"
"-0.0014213888888889	4.48647098838397	7.31200000000011	0	4.48647098838397	7.31200000000011"
"-0.00140938888888889	4.45453389730732	7.3	0	4.45453389730732	7.3"
"-0.00139738888888888	4.43381856968641	7.3	0	4.43381856968641	7.3"
"-0.00138638888888889	4.468344388223	6.84800000000046	0	4.468344388223	6.84800000000046"
"-0.00137438888888888	4.47783922718537	7.27039999999712	0	4.47783922718537	7.27039999999712"
"-0.0013633888888889	4.49855559712543	7.21088000000049	0	4.49855559712543	7.21088000000049"
"-0.00135138888888889	4.48560780843205	7.29279999999993	0	4.48560780843205	7.29279999999993"
"-0.0013403888888889	4.47438654654982	6.86079999999962	0	4.47438654654982	6.86079999999962"
"-0.00132838888888889	4.47524971543136	6.61696000000077	0	4.47524971543136	6.61696000000077"
"-0.00131638888888888	4.47266021134146	7.07599999999977	0	4.47266021134146	7.07599999999977"
"-0.0013053888888889	4.48215509714007	7.1	0	4.48215509714007	7.1"
"-0.00129338888888888	4.46748122615401	7.1	0	4.46748122615401	7.1"
"-0.0012823888888889	4.48906053334913	7.45583999999881	0	4.48906053334913	7.45583999999881"
"-0.00127038888888889	4.47266021134146	7.40735999999988	0	4.47266021134146	7.40735999999988"
"-0.00125838888888888	4.45971280585366	7.11104000000115	0	4.45971280585366	7.11104000000115"
"-0.00124738888888889	4.49682921422927	7.37407999999918	0	4.49682921422927	7.37407999999918"
"-0.00123538888888888	4.462302271623	7.20991999999971	0	4.462302271623	7.20991999999971"
"-0.0012243888888889	4.48042874660348	7.29007999999942	0	4.48042874660348	7.29007999999942"
"-0.00121238888888889	4.44590245118885	7.3	0	4.44590245118885	7.3"
"-0.0012013888888889	4.44590245118885	7.21120000000011	0	4.44590245118885	7.21120000000011"
"-0.00118938888888889	4.44590245118885	7.01504000000115	0	4.44590245118885	7.01504000000115"
"-0.00117738888888888	4.44590245118885	7.28847999999931	0	4.44590245118885	7.28847999999931"
"-0.0011663888888889	4.46489174505644	7.3	0	4.46489174505644	7.3"
"-0.00115438888888888	4.49682921422927	6.63584000000403	0	4.49682921422927	6.63584000000403"
"-0.0011433888888889	4.4916500859784	7.0495999999976	0	4.4916500859784	7.0495999999976"
"-0.00113138888888889	4.45453389730732	7.19359999999994	0	4.45453389730732	7.19359999999994"
"-0.00112038888888891	4.46489174505644	7.2	0	4.46489174505644	7.2"
"-0.00110838888888889	4.46402858639373	7.01536000000077	0	4.46402858639373	7.01536000000077"
"-0.00109638888888888	4.47266021134146	7	0	4.47266021134146	7"
"-0.0010853888888889	4.48129192144599	7.27312000000032	0	4.48129192144599	7.27312000000032"
"-0.00107338888888889	4.42432420845366	7.20528000000038	0	4.42432420845366	7.20528000000038"
"-0.0010623888888889	4.44244989658537	7.02048000000058	0	4.44244989658537	7.02048000000058"
"-0.00105038888888889	4.44849187608293	7.28032000000039	0	4.44849187608293	7.28032000000039"
"-0.00103938888888891	4.44676559196864	7.3	0	4.44676559196864	7.3"
"-0.0010273888888889	4.45194445453031	7.3	0	4.45194445453031	7.3"
"-0.00101538888888888	4.45712334774843	7.20415999999985	0	4.45712334774843	7.20415999999985"
"-0.0010043888888889	4.44331303395888	7.2	0	4.44331303395888	7.2"
"-9.92388888888889E-4	4.44158676006341	7.38911999999951	0	4.44158676006341	7.38911999999951"
"-9.81388888888906E-4	4.40878820324111	7.1312000000003	0	4.40878820324111	7.1312000000003"
"-9.69388888888894E-4	4.42432420845366	7.00672000000058	0	4.42432420845366	7.00672000000058"
"-9.58388888888911E-4	4.42173485509129	7.17663999999901	0	4.42173485509129	7.17663999999901"
"-9.46388888888899E-4	4.46402858639373	7.38399999999985	0	4.46402858639373	7.38399999999985"
"-9.34388888888887E-4	4.4476287336	7.20864000000115	0	4.4476287336	7.20864000000115"
"-9.23388888888903E-4	4.45712334774843	7.2	0	4.45712334774843	7.2"
"-9.11388888888891E-4	4.4286398144223	7.10560000000005	0	4.4286398144223	7.10560000000005"
"-9.00388888888908E-4	4.4286398144223	7.3683199999977	0	4.4286398144223	7.3683199999977"
"-8.88388888888896E-4	4.43813422249129	7.4	0	4.43813422249129	7.4"
"-8.77388888888913E-4	4.44158676006341	6.95920000000153	0	4.44158676006341	6.95920000000153"
"-8.65388888888901E-4	4.468344388223	7.35920000000057	0	4.468344388223	7.35920000000057"
"-8.53388888888889E-4	4.47870239947317	7.01792000000153	0	4.47870239947317	7.01792000000153"
"-8.42388888888906E-4	4.48992371670732	7	0	4.48992371670732	7"
"-8.30388888888894E-4	4.48129192144599	7	0	4.48129192144599	7"
"-8.19388888888911E-4	4.44935501941742	7.17855999999885	0	4.44935501941742	7.17855999999885"
"-8.07388888888899E-4	4.44072362439303	6.92112000000078	0	4.44072362439303	6.92112000000078"
"-7.96388888888915E-4	4.4286398144223	7.07599999999977	0	4.4286398144223	7.07599999999977"
"-7.84388888888903E-4	4.45971280585366	7.1	0	4.45971280585366	7.1"
"-7.72388888888891E-4	4.45971280585366	7.1	0	4.45971280585366	7.1"
"-7.61388888888908E-4	4.47266021134146	7.1	0	4.47266021134146	7.1"
"-7.49388888888896E-4	4.47093387953937	7.38223999999827	0	4.47093387953937	7.38223999999827"
"-7.38388888888913E-4	4.44676559196864	7.4	0	4.44676559196864	7.4"
"-7.26388888888901E-4	4.45626019674982	7.21440000000014	0	4.45626019674982	7.21440000000014"
"-7.15388888888918E-4	4.48388145108293	7.2	0	4.48388145108293	7.2"
"-7.03388888888906E-4	4.46661806493658	7.2	0	4.46661806493658	7.2"
"-6.91388888888894E-4	4.46057596025854	7.2	0	4.46057596025854	7.2"
"-6.8038888888891E-4	4.43209231452544	7.10976000000077	0	4.43209231452544	7.10976000000077"
"-6.68388888888898E-4	4.43209231452544	7.1	0	4.43209231452544	7.1"
"-6.57388888888915E-4	4.44935501941742	7.1889599999997	0	4.44935501941742	7.1889599999997"
"-6.45388888888903E-4	4.4286398144223	6.92207999999964	0	4.4286398144223	6.92207999999964"
"-6.33388888888891E-4	4.42432420845366	6.9	0	4.42432420845366	6.9"
"-6.22388888888908E-4	4.43381856968641	7.2654399999989	0	4.43381856968641	7.2654399999989"
"-6.10388888888896E-4	4.40188340059861	7.49008000000029	0	4.40188340059861	7.49008000000029"
"-5.99388888888913E-4	4.40792509993031	7.5	0	4.40792509993031	7.5"
"-5.87388888888901E-4	4.42432420845366	7.12496000000101	0	4.42432420845366	7.12496000000101"
"-5.76388888888917E-4	4.43381856968641	7.18879999999989	0	4.43381856968641	7.18879999999989"
"-5.64388888888905E-4	4.44158676006341	7.10752000000058	0	4.44158676006341	7.10752000000058"
"-5.52388888888893E-4	4.42259797202718	7.38847999999931	0	4.42259797202718	7.38847999999931"
"-5.4138888888891E-4	4.46057596025854	7.4	0	4.46057596025854	7.4"
"-5.29388888888898E-4	4.44417617218397	7.0204800000023	0	4.44417617218397	7.0204800000023"
"-5.18388888888915E-4	4.40965130740348	7.17983999999904	0	4.40965130740348	7.17983999999904"
"-5.06388888888903E-4	4.43036606277073	6.82560000000025	0	4.43036606277073	6.82560000000025"
"-4.9538888888892E-4	4.42346108981463	7.15455999999693	0	4.42346108981463	7.15455999999693"
"-4.83388888888908E-4	4.40447269520279	7.2	0	4.40447269520279	7.2"
"-4.71388888888896E-4	4.45712334774843	7.10400000000004	0	4.45712334774843	7.10400000000004"
"-4.60388888888912E-4	4.46575490457073	7.19103999999923	0	4.46575490457073	7.19103999999923"
"-4.483888888889E-4	4.43986048957422	7.2	0	4.43986048957422	7.2"
"-4.37388888888917E-4	4.48215509714007	7.11024000000029	0	4.48215509714007	7.11024000000029"
"-4.25388888888905E-4	4.45884965230035	7.1	0	4.45884965230035	7.1"
"-4.14388888888922E-4	4.47093387953937	7.18847999999942	0	4.47093387953937	7.18847999999942"
"-4.0238888888891E-4	4.46143911551498	7.2	0	4.46143911551498	7.2"
"-3.90388888888898E-4	4.45712334774843	7.48752000000046	0	4.45712334774843	7.48752000000046"
"-3.79388888888915E-4	4.48560780843205	7.22736000000173	0	4.48560780843205	7.22736000000173"
"-3.67388888888903E-4	4.4916500859784	7.29455999999976	0	4.4916500859784	7.29455999999976"
"-3.56388888888919E-4	4.48129192144599	7.0312000000003	0	4.48129192144599	7.0312000000003"
"-3.44388888888907E-4	4.42087173900697	7	0	4.42087173900697	7"
"-3.33388888888924E-4	4.46661806493658	7.35327999999802	0	4.46661806493658	7.35327999999802"
"-3.21388888888912E-4	4.44244989658537	7.4	0	4.44244989658537	7.4"
"-3.093888888889E-4	4.45280760127108	7.11296000000173	0	4.45280760127108	7.11296000000173"
"-2.98388888888917E-4	4.43640795881463	7.46287999999811	0	4.43640795881463	7.46287999999811"
"-2.86388888888905E-4	4.43899735560697	7.21680000000016	0	4.43899735560697	7.21680000000016"
"-2.75388888888922E-4	4.42605044828641	7.2	0	4.42605044828641	7.2"
"-2.6338888888891E-4	4.412240625	7.10688000000045	0	4.412240625	7.10688000000045"
"-2.52388888888926E-4	4.42259797202718	7.1	0	4.42259797202718	7.1"
"-2.40388888888914E-4	4.41655617135888	7.3755199999977	0	4.41655617135888	7.3755199999977"
"-2.28388888888902E-4	4.40878820324111	7.4	0	4.40878820324111	7.4"
"-2.17388888888919E-4	4.43295544168014	7.30944000000028	0	4.43295544168014	7.30944000000028"
"-2.05388888888907E-4	4.46920755114355	7.3	0	4.46920755114355	7.3"
"-1.94388888888924E-4	4.48215509714007	6.85360000000339	0	4.48215509714007	6.85360000000339"
"-1.82388888888912E-4	4.47438654654982	6.8	0	4.47438654654982	6.8"
"-1.71388888888929E-4	4.46575490457073	7.15199999999954	0	4.46575490457073	7.15199999999954"
"-1.59388888888917E-4	4.45021816360348	7.2	0	4.45021816360348	7.2"
"-1.47388888888905E-4	4.46575490457073	7.58143999999905	0	4.46575490457073	7.58143999999905"
"-1.36388888888921E-4	4.45194445453031	6.87680000000074	0	4.45194445453031	6.87680000000074"
"-1.24388888888909E-4	4.4476287336	7.1763199999977	0	4.4476287336	7.1763199999977"
"-1.13388888888926E-4	4.45194445453031	7.11088000000049	0	4.45194445453031	7.11088000000049"
"-1.01388888888914E-4	4.43381856968641	7.19279999999993	0	4.43381856968641	7.19279999999993"
"-9.03888888889309E-5	4.48129192144599	7.2	0	4.48129192144599	7.2"
"-7.83888888889189E-5	4.43986048957422	7.10848000000046	0	4.43986048957422	7.10848000000046"
"-6.63888888889069E-5	4.41482995026063	7.1	0	4.41482995026063	7.1"
"-5.53888888889236E-5	4.43295544168014	7.1	0	4.43295544168014	7.1"
"-4.33888888889116E-5	4.41569306038397	7.38175999999867	0	4.41569306038397	7.38175999999867"
"-3.23888888889284E-5	4.42518732794425	7.2220800000006	0	4.42518732794425	7.2220800000006"
"-2.03888888889164E-5	4.4286398144223	6.82944000000307	0	4.4286398144223	6.82944000000307"
"-8.38888888890439E-6	4.47093387953937	7.18527999999832	0	4.47093387953937	7.18527999999832"
"2.61111111107885E-6	4.462302271623	7.01728000000055	0	4.462302271623	7.01728000000055"
"1.46111111110909E-5	4.45194445453031	7.09503999999923	0	4.45194445453031	7.09503999999923"
"2.56111111110741E-5	4.48388145108293	7.1	0	4.48388145108293	7.1"
"3.76111111110861E-5	4.45971280585366	7.1	0	4.45971280585366	7.1"
"4.86111111110693E-5	4.46748122615401	7.01120000000011	0	4.46748122615401	7.01120000000011"
"6.06111111110813E-5	4.44676559196864	7.09247999999942	0	4.44676559196864	7.09247999999942"
"7.26111111110933E-5	4.43813422249129	6.90768000000046	0	4.43813422249129	6.90768000000046"
"8.36111111110766E-5	4.46143911551498	6.99119999999992	0	4.46143911551498	6.99119999999992"
"9.56111111110886E-5	4.43899735560697	7.18975999999885	0	4.43899735560697	7.18975999999885"
"1.06611111111072E-4	4.42950293817073	7.28991999999952	0	4.42950293817073	7.28991999999952"
"1.18611111111084E-4	4.42087173900697	7.11280000000012	0	4.42087173900697	7.11280000000012"
"1.29611111111067E-4	4.43468169854425	7.1	0	4.43468169854425	7.1"
"1.41611111111079E-4	4.43554482825366	7.00768000000046	0	4.43554482825366	7.00768000000046"
"1.53611111111091E-4	4.45108130864111	6.90400000000004	0	4.45108130864111	6.90400000000004"
"1.64611111111074E-4	4.46489174505644	6.99103999999923	0	4.46489174505644	6.99103999999923"
"1.76611111111086E-4	4.45798649959861	7.09471999999957	1.60547922910138	6.06346572869998	8.70019922910094"
"1.8761111111107E-4	4.48042874660348	7.01024000000029	1.65684245479025	6.13727120139373	8.66708245479054"
"1.99611111111082E-4	5.13409577514355	7	1.71286625878827	6.84696203393182	8.71286625878827"
